Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,SpO2,BPM,PiezoVal,AnimalTemp,EnvTemp,EnvHumid,Behavior_Label
1.04,0.42,10.00,-0.07,-0.02,-0.02,98,0,1008,29.06,29.30,79.10,GRAZING
1.02,0.40,10.01,-0.07,-0.02,-0.02,98,0,1023,29.06,29.30,79.10,GRAZING
1.02,0.41,9.99,-0.07,-0.02,-0.02,98,0,976,29.06,29.30,79.10,GRAZING
1.03,0.40,9.97,-0.07,-0.02,-0.02,98,0,1055,29.06,29.30,79.10,GRAZING
1.03,0.39,10.00,-0.07,-0.02,-0.02,98,0,1010,29.06,29.30,79.10,GRAZING
1.02,0.41,10.02,-0.07,-0.02,-0.02,98,0,1072,29.06,29.30,79.10,AMBULATING
1.04,0.41,10.01,-0.07,-0.02,-0.02,98,0,967,29.06,29.30,79.10,AMBULATING
1.03,0.41,9.99,-0.07,-0.02,-0.02,98,0,1104,29.06,29.30,79.10,AMBULATING
1.02,0.40,10.01,-0.07,-0.02,-0.02,98,0,944,29.06,29.30,79.10,AMBULATING
1.03,0.38,10.00,-0.07,-0.02,-0.02,98,0,1119,29.06,29.30,79.10,AMBULATING
1.03,0.42,10.01,-0.07,-0.01,-0.02,98,0,960,29.06,29.30,79.10,AMBULATING
1.03,0.42,10.04,-0.07,-0.02,-0.02,98,0,1130,29.06,29.30,79.10,AMBULATING
1.03,0.41,10.01,-0.07,-0.02,-0.02,98,0,960,29.06,29.30,79.10,AMBULATING
1.03,0.38,9.99,-0.07,-0.02,-0.02,98,0,1136,29.06,29.30,79.10,AMBULATING
1.04,0.40,9.97,-0.07,-0.02,-0.02,98,0,966,29.06,29.30,79.10,AMBULATING
1.04,0.40,9.99,-0.07,-0.02,-0.02,98,0,1152,29.06,29.30,79.10,AMBULATING
1.03,0.40,10.03,-0.07,-0.02,-0.02,98,0,1042,29.06,29.30,79.10,AMBULATING
1.03,0.39,10.01,-0.07,-0.02,-0.02,98,0,1168,29.06,29.30,79.10,AMBULATING
1.04,0.38,10.02,-0.07,-0.02,-0.02,98,0,1072,29.06,29.30,79.10,AMBULATING
1.01,0.39,10.01,-0.07,-0.01,-0.02,98,0,1160,29.06,29.30,79.10,AMBULATING
1.03,0.40,9.99,-0.07,-0.02,-0.02,98,0,1091,29.06,29.30,79.10,AMBULATING
1.03,0.40,9.98,-0.07,-0.02,-0.02,98,0,1166,29.06,29.30,79.10,AMBULATING
1.03,0.40,10.00,-0.07,-0.02,-0.02,98,0,1093,29.06,29.30,79.10,AMBULATING
1.03,0.39,10.01,-0.07,-0.02,-0.02,98,0,1149,29.06,29.30,79.10,AMBULATING
1.02,0.40,10.01,-0.07,-0.02,-0.02,98,0,1067,29.06,29.30,79.10,AMBULATING
1.02,0.40,10.00,-0.07,-0.02,-0.02,98,0,1194,29.06,29.30,79.10,AMBULATING
1.01,0.41,10.01,-0.07,-0.02,-0.02,98,0,1104,29.06,29.30,79.10,AMBULATING
1.04,0.39,10.00,-0.07,-0.02,-0.02,98,0,1171,29.06,29.30,79.10,AMBULATING
1.02,0.40,9.99,-0.07,-0.02,-0.02,98,0,1152,29.06,29.30,79.10,AMBULATING
1.01,0.41,10.01,-0.07,-0.02,-0.02,98,0,1184,29.06,29.30,79.10,AMBULATING
1.03,0.40,10.02,-0.07,-0.02,-0.02,98,0,1115,29.06,29.30,79.10,AMBULATING
1.03,0.40,9.99,-0.07,-0.02,-0.02,98,0,1217,29.06,29.30,79.10,AMBULATING
1.03,0.39,10.00,-0.07,-0.02,-0.02,98,0,1124,29.06,29.30,79.10,ANOMALY
1.02,0.40,9.97,-0.07,-0.02,-0.02,98,0,1251,29.06,29.30,79.10,ANOMALY
1.04,0.40,10.01,-0.07,-0.02,-0.02,98,0,1134,29.06,29.30,79.10,ANOMALY
1.03,0.39,9.96,-0.07,-0.02,-0.02,98,0,1255,29.06,29.30,79.10,ANOMALY
1.01,0.41,10.02,-0.07,-0.02,-0.02,98,0,1148,29.06,29.30,79.10,ANOMALY
1.01,0.40,10.00,-0.07,-0.02,-0.02,98,0,1253,29.06,29.30,79.10,ANOMALY
1.05,0.39,10.01,-0.07,-0.02,-0.02,98,0,1159,29.06,29.30,79.10,ANOMALY
1.02,0.40,9.99,-0.07,-0.02,-0.02,98,0,1243,29.06,29.30,79.10,ANOMALY
1.02,0.39,9.99,-0.07,-0.02,-0.02,98,0,1158,29.06,29.30,79.10,ANOMALY
1.03,0.40,9.99,-0.07,-0.01,-0.02,98,0,1224,29.06,29.30,79.10,ANOMALY
1.04,0.41,10.00,-0.07,-0.02,-0.02,98,0,1168,29.06,29.30,79.10,ANOMALY
1.02,0.40,10.02,-0.07,-0.02,-0.02,98,0,1200,29.06,29.30,79.10,ANOMALY
1.01,0.40,9.96,-0.07,-0.02,-0.02,98,0,1246,29.06,29.30,79.10,ANOMALY
1.04,0.39,9.97,-0.07,-0.01,-0.02,98,0,1206,29.06,29.30,79.10,ANOMALY
1.04,0.38,10.01,-0.07,-0.02,-0.02,98,0,1214,29.06,29.30,79.10,ANOMALY
1.01,0.39,10.01,-0.07,-0.02,-0.02,98,0,1206,29.06,29.30,79.00,ANOMALY
1.04,0.39,10.02,-0.07,-0.02,-0.02,98,0,1197,29.06,29.30,79.00,ANOMALY
1.03,0.41,10.01,-0.07,-0.02,-0.02,98,0,1248,29.06,29.30,79.00,ANOMALY
1.04,0.41,9.99,-0.07,-0.02,-0.02,98,0,1126,29.06,29.30,79.00,ANOMALY
1.02,0.41,10.00,-0.07,-0.02,-0.02,98,0,1249,29.06,29.30,79.00,ANOMALY
1.04,0.41,9.98,-0.07,-0.01,-0.02,98,0,1136,29.06,29.30,79.00,ANOMALY
1.04,0.40,9.99,-0.07,-0.02,-0.02,98,0,1245,29.06,29.30,79.00,ANOMALY
1.02,0.41,9.99,-0.07,-0.02,-0.02,98,0,1122,29.06,29.30,79.00,ANOMALY
1.00,0.41,9.98,-0.07,-0.02,-0.02,98,0,1247,29.06,29.30,79.00,ANOMALY
